Frame,Timestamp,Run Number,Baseline,Experimental Mean Luminance,Shutter 0,Gain 0,Shutter 1,Gain 1,Image File 0,Image File 1,Succesfully Tracked Features 0,Succesfully Tracked Features 1
159,2015-04-06 19:27:15.680728064,5.0,1.0,110.55068359375001,350.0,16.0,328.0,16.0,2015-04-06bldg33_0_0159.png,2015-04-06bldg33_1_0159.png,398.0,420.0
160,2015-04-06 19:27:16.146085120,5.0,1.0,108.75810872395834,358.0,16.0,328.0,16.0,2015-04-06bldg33_0_0160.png,2015-04-06bldg33_1_0160.png,374.0,411.0
161,2015-04-06 19:27:16.606672128,5.0,1.0,106.45579101562501,349.0,16.0,338.0,16.0,2015-04-06bldg33_0_0161.png,2015-04-06bldg33_1_0161.png,438.0,395.0
162,2015-04-06 19:27:17.071918848,5.0,1.0,106.45962890625,353.0,16.0,349.0,16.0,2015-04-06bldg33_0_0162.png,2015-04-06bldg33_1_0162.png,405.0,395.0
163,2015-04-06 19:27:17.537303040,5.0,1.0,103.600712890625,353.0,16.0,337.0,16.0,2015-04-06bldg33_0_0163.png,2015-04-06bldg33_1_0163.png,353.0,369.0
164,2015-04-06 19:27:18.005296896,5.0,1.0,102.45317057291668,348.0,16.0,337.0,16.0,2015-04-06bldg33_0_0164.png,2015-04-06bldg33_1_0164.png,367.0,356.0
165,2015-04-06 19:27:18.473167872,5.0,1.0,108.03879882812501,353.0,16.0,309.0,16.0,2015-04-06bldg33_0_0165.png,2015-04-06bldg33_1_0165.png,316.0,258.0
166,2015-04-06 19:27:18.937086976,5.0,1.0,111.22358398437501,367.0,16.0,277.0,16.0,2015-04-06bldg33_0_0166.png,2015-04-06bldg33_1_0166.png,307.0,334.0
167,2015-04-06 19:27:19.404432128,5.0,1.0,95.97420898437501,364.0,16.0,344.0,16.0,2015-04-06bldg33_0_0167.png,2015-04-06bldg33_1_0167.png,235.0,249.0
168,2015-04-06 19:27:19.876518912,5.0,1.0,86.87464518229167,324.0,16.0,338.0,16.0,2015-04-06bldg33_0_0168.png,2015-04-06bldg33_1_0168.png,213.0,200.0
169,2015-04-06 19:31:03.563832064,6.0,1.0,16.761328125000002,58.0,16.0,79.0,16.0,2015-04-06bldg33_0_0169.png,2015-04-06bldg33_1_0169.png,0.0,819.0
170,2015-04-06 19:31:04.018906112,6.0,1.0,115.16605468750001,131.0,16.0,77.0,16.0,2015-04-06bldg33_0_0170.png,2015-04-06bldg33_1_0170.png,10.0,683.0
171,2015-04-06 19:31:04.483272192,6.0,1.0,188.59133138020835,417.0,16.0,77.0,16.0,2015-04-06bldg33_0_0171.png,2015-04-06bldg33_1_0171.png,149.0,484.0
172,2015-04-06 19:31:04.948153856,6.0,1.0,184.67528971354167,400.0,16.0,102.0,16.0,2015-04-06bldg33_0_0172.png,2015-04-06bldg33_1_0172.png,276.0,526.0
173,2015-04-06 19:31:05.411643136,6.0,1.0,181.52815429687502,389.0,16.0,101.0,16.0,2015-04-06bldg33_0_0173.png,2015-04-06bldg33_1_0173.png,588.0,571.0
174,2015-04-06 19:31:05.877767168,6.0,1.0,179.5569010416667,380.0,16.0,93.0,16.0,2015-04-06bldg33_0_0174.png,2015-04-06bldg33_1_0174.png,756.0,713.0
175,2015-04-06 19:31:06.343933952,6.0,1.0,179.21113932291667,375.0,16.0,82.0,16.0,2015-04-06bldg33_0_0175.png,2015-04-06bldg33_1_0175.png,841.0,530.0
176,2015-04-06 19:31:06.809519104,6.0,1.0,179.98556315104167,373.0,16.0,78.0,16.0,2015-04-06bldg33_0_0176.png,2015-04-06bldg33_1_0176.png,585.0,486.0
177,2015-04-06 19:31:07.275016192,6.0,1.0,178.52271809895834,373.0,16.0,74.0,16.0,2015-04-06bldg33_0_0177.png,2015-04-06bldg33_1_0177.png,406.0,346.0
178,2015-04-06 19:31:07.742161152,6.0,1.0,176.4900651041667,365.0,16.0,75.0,16.0,2015-04-06bldg33_0_0178.png,2015-04-06bldg33_1_0178.png,590.0,452.0
179,2015-04-06 19:31:08.209188096,6.0,1.0,179.11123697916668,364.0,16.0,73.0,16.0,2015-04-06bldg33_0_0179.png,2015-04-06bldg33_1_0179.png,629.0,352.0
180,2015-04-06 19:31:08.676013056,6.0,1.0,184.05973958333334,371.0,16.0,71.0,16.0,2015-04-06bldg33_0_0180.png,2015-04-06bldg33_1_0180.png,553.0,313.0
181,2015-04-06 19:31:09.150872064,6.0,1.0,185.72310546875002,376.0,16.0,72.0,16.0,2015-04-06bldg33_0_0181.png,2015-04-06bldg33_1_0181.png,470.0,350.0
182,2015-04-06 19:31:09.612412928,6.0,1.0,180.091376953125,372.0,16.0,75.0,16.0,2015-04-06bldg33_0_0182.png,2015-04-06bldg33_1_0182.png,282.0,291.0
183,2015-04-06 19:31:10.079186944,6.0,1.0,167.674755859375,356.0,16.0,81.0,16.0,2015-04-06bldg33_0_0183.png,2015-04-06bldg33_1_0183.png,468.0,290.0
184,2015-04-06 19:31:10.545897984,6.0,1.0,155.99139973958333,335.0,16.0,172.0,16.0,2015-04-06bldg33_0_0184.png,2015-04-06bldg33_1_0184.png,518.0,285.0
185,2015-04-06 19:31:11.011444992,6.0,1.0,146.88325846354167,326.0,16.0,221.0,16.0,2015-04-06bldg33_0_0185.png,2015-04-06bldg33_1_0185.png,606.0,383.0
186,2015-04-06 19:31:11.479438080,6.0,1.0,134.95601562500002,319.0,16.0,232.0,16.0,2015-04-06bldg33_0_0186.png,2015-04-06bldg33_1_0186.png,686.0,667.0
187,2015-04-06 19:31:11.938947840,6.0,1.0,132.230849609375,305.0,16.0,198.0,16.0,2015-04-06bldg33_0_0187.png,2015-04-06bldg33_1_0187.png,646.0,676.0
188,2015-04-06 19:31:12.410391040,6.0,1.0,130.486474609375,325.0,16.0,187.0,16.0,2015-04-06bldg33_0_0188.png,2015-04-06bldg33_1_0188.png,570.0,689.0
189,2015-04-06 19:31:12.877149184,6.0,1.0,124.95960611979167,318.0,16.0,183.0,16.0,2015-04-06bldg33_0_0189.png,2015-04-06bldg33_1_0189.png,698.0,801.0
190,2015-04-06 19:31:13.343951872,6.0,1.0,129.55132486979167,321.0,16.0,170.0,16.0,2015-04-06bldg33_0_0190.png,2015-04-06bldg33_1_0190.png,757.0,800.0
191,2015-04-06 19:31:13.810691072,6.0,1.0,135.655244140625,344.0,16.0,172.0,16.0,2015-04-06bldg33_0_0191.png,2015-04-06bldg33_1_0191.png,759.0,751.0
192,2015-04-06 19:31:14.277437952,6.0,1.0,135.54610351562502,350.0,16.0,184.0,16.0,2015-04-06bldg33_0_0192.png,2015-04-06bldg33_1_0192.png,698.0,782.0
193,2015-04-06 19:31:14.741632,6.0,1.0,135.547236328125,349.0,16.0,223.0,16.0,2015-04-06bldg33_0_0193.png,2015-04-06bldg33_1_0193.png,731.0,672.0
194,2015-04-06 19:31:15.208403200,6.0,1.0,136.41361653645833,354.0,16.0,252.0,16.0,2015-04-06bldg33_0_0194.png,2015-04-06bldg33_1_0194.png,726.0,754.0
195,2015-04-06 19:31:15.675170048,6.0,1.0,135.90282226562502,355.0,16.0,269.0,16.0,2015-04-06bldg33_0_0195.png,2015-04-06bldg33_1_0195.png,812.0,959.0
196,2015-04-06 19:31:16.140343040,6.0,1.0,135.61764973958333,355.0,16.0,286.0,16.0,2015-04-06bldg33_0_0196.png,2015-04-06bldg33_1_0196.png,963.0,931.0
197,2015-04-06 19:31:16.608710144,6.0,1.0,135.82693033854167,356.0,16.0,317.0,16.0,2015-04-06bldg33_0_0197.png,2015-04-06bldg33_1_0197.png,786.0,657.0
198,2015-04-06 19:31:17.070627840,6.0,1.0,135.76235677083335,358.0,16.0,345.0,16.0,2015-04-06bldg33_0_0198.png,2015-04-06bldg33_1_0198.png,885.0,769.0
199,2015-04-06 19:31:17.539674112,6.0,1.0,135.87324869791667,358.0,16.0,351.0,16.0,2015-04-06bldg33_0_0199.png,2015-04-06bldg33_1_0199.png,884.0,1066.0
200,2015-04-06 19:31:18.005313024,6.0,1.0,135.628505859375,359.0,16.0,357.0,16.0,2015-04-06bldg33_0_0200.png,2015-04-06bldg33_1_0200.png,1116.0,963.0
201,2015-04-06 19:31:18.470675968,6.0,1.0,140.84195638020833,358.0,16.0,363.0,16.0,2015-04-06bldg33_0_0201.png,2015-04-06bldg33_1_0201.png,1123.0,914.0
202,2015-04-06 19:31:18.937395968,6.0,1.0,150.286572265625,374.0,16.0,356.0,16.0,2015-04-06bldg33_0_0202.png,2015-04-06bldg33_1_0202.png,1101.0,1005.0
203,2015-04-06 19:31:19.406387200,6.0,1.0,155.62383138020834,385.0,16.0,349.0,16.0,2015-04-06bldg33_0_0203.png,2015-04-06bldg33_1_0203.png,912.0,829.0
204,2015-04-06 19:31:19.870682880,6.0,1.0,154.78392578125002,385.0,16.0,349.0,16.0,2015-04-06bldg33_0_0204.png,2015-04-06bldg33_1_0204.png,854.0,992.0
205,2015-04-06 19:31:20.337465088,6.0,1.0,149.75158203125,376.0,16.0,355.0,16.0,2015-04-06bldg33_0_0205.png,2015-04-06bldg33_1_0205.png,865.0,872.0
206,2015-04-06 19:31:20.805430784,6.0,1.0,146.8681640625,364.0,16.0,348.0,16.0,2015-04-06bldg33_0_0206.png,2015-04-06bldg33_1_0206.png,558.0,714.0
207,2015-04-06 19:31:21.264355072,6.0,1.0,144.48283203125,364.0,16.0,348.0,16.0,2015-04-06bldg33_0_0207.png,2015-04-06bldg33_1_0207.png,409.0,632.0
208,2015-04-06 19:31:21.731092992,6.0,1.0,138.68327473958334,357.0,16.0,348.0,16.0,2015-04-06bldg33_0_0208.png,2015-04-06bldg33_1_0208.png,714.0,635.0
209,2015-04-06 19:31:22.197989888,6.0,1.0,139.91916341145836,348.0,16.0,342.0,16.0,2015-04-06bldg33_0_0209.png,2015-04-06bldg33_1_0209.png,385.0,286.0
210,2015-04-06 19:31:22.664468992,6.0,1.0,149.44931640625,362.0,16.0,336.0,16.0,2015-04-06bldg33_0_0210.png,2015-04-06bldg33_1_0210.png,397.0,441.0
211,2015-04-06 19:31:23.129219072,6.0,1.0,159.58533528645833,378.0,16.0,324.0,16.0,2015-04-06bldg33_0_0211.png,2015-04-06bldg33_1_0211.png,299.0,447.0
212,2015-04-06 19:31:23.594123008,6.0,1.0,161.399609375,389.0,16.0,307.0,16.0,2015-04-06bldg33_0_0212.png,2015-04-06bldg33_1_0212.png,468.0,636.0
213,2015-04-06 19:31:24.061475072,6.0,1.0,165.76636393229168,378.0,16.0,281.0,16.0,2015-04-06bldg33_0_0213.png,2015-04-06bldg33_1_0213.png,557.0,601.0
214,2015-04-06 19:31:24.528724992,6.0,1.0,177.73302734375002,392.0,16.0,266.0,16.0,2015-04-06bldg33_0_0214.png,2015-04-06bldg33_1_0214.png,508.0,572.0
215,2015-04-06 19:31:25.000865024,6.0,1.0,160.43394856770834,405.0,16.0,266.0,16.0,2015-04-06bldg33_0_0215.png,2015-04-06bldg33_1_0215.png,260.0,177.0
216,2015-04-06 19:31:25.465668864,6.0,1.0,144.086181640625,336.0,16.0,195.0,16.0,2015-04-06bldg33_0_0216.png,2015-04-06bldg33_1_0216.png,67.0,68.0
217,2015-04-06 19:31:25.933012992,6.0,1.0,131.68609700520835,348.0,16.0,235.0,16.0,2015-04-06bldg33_0_0217.png,2015-04-06bldg33_1_0217.png,29.0,44.0
218,2015-04-06 19:31:26.393089024,6.0,1.0,122.27866536458335,310.0,16.0,219.0,16.0,2015-04-06bldg33_0_0218.png,2015-04-06bldg33_1_0218.png,29.0,22.0
219,2015-04-06 19:31:26.863357952,6.0,1.0,128.63057291666667,327.0,16.0,234.0,16.0,2015-04-06bldg33_0_0219.png,2015-04-06bldg33_1_0219.png,253.0,80.0
220,2015-04-06 19:31:27.325251072,6.0,1.0,121.65903645833335,343.0,16.0,279.0,16.0,2015-04-06bldg33_0_0220.png,2015-04-06bldg33_1_0220.png,204.0,243.0
221,2015-04-06 19:31:27.797312,6.0,1.0,105.99393554687501,319.0,16.0,334.0,16.0,2015-04-06bldg33_0_0221.png,2015-04-06bldg33_1_0221.png,339.0,266.0
222,2015-04-06 19:31:28.264683008,6.0,1.0,94.90004882812501,307.0,16.0,344.0,16.0,2015-04-06bldg33_0_0222.png,2015-04-06bldg33_1_0222.png,450.0,531.0
223,2015-04-06 19:31:28.729573888,6.0,1.0,91.72544921875,302.0,16.0,418.0,16.0,2015-04-06bldg33_0_0223.png,2015-04-06bldg33_1_0223.png,504.0,482.0
224,2015-04-06 19:31:29.196835072,6.0,1.0,86.14277343750001,315.0,16.0,481.0,16.0,2015-04-06bldg33_0_0224.png,2015-04-06bldg33_1_0224.png,462.0,389.0
225,2015-04-06 19:31:29.664762112,6.0,1.0,81.23386067708334,305.0,16.0,497.0,16.0,2015-04-06bldg33_0_0225.png,2015-04-06bldg33_1_0225.png,534.0,570.0
226,2015-04-06 19:31:30.128951040,6.0,1.0,81.96630533854167,316.0,16.0,505.0,16.0,2015-04-06bldg33_0_0226.png,2015-04-06bldg33_1_0226.png,588.0,686.0
227,2015-04-06 19:31:30.596322048,6.0,1.0,81.52691731770834,325.0,16.0,522.0,16.0,2015-04-06bldg33_0_0227.png,2015-04-06bldg33_1_0227.png,556.0,361.0
228,2015-04-06 19:31:31.061090048,6.0,1.0,79.00111328125,329.0,16.0,522.0,16.0,2015-04-06bldg33_0_0228.png,2015-04-06bldg33_1_0228.png,246.0,141.0
229,2015-04-06 19:31:31.528461056,6.0,1.0,79.55724283854167,330.0,16.0,478.0,16.0,2015-04-06bldg33_0_0229.png,2015-04-06bldg33_1_0229.png,414.0,221.0
230,2015-04-06 19:31:31.993267968,6.0,1.0,82.38616210937501,341.0,16.0,512.0,16.0,2015-04-06bldg33_0_0230.png,2015-04-06bldg33_1_0230.png,326.0,119.0
231,2015-04-06 19:31:32.460588032,6.0,1.0,83.92983398437501,348.0,16.0,530.0,16.0,2015-04-06bldg33_0_0231.png,2015-04-06bldg33_1_0231.png,425.0,293.0
232,2015-04-06 19:31:32.928006912,6.0,1.0,87.50164713541668,352.0,16.0,397.0,16.0,2015-04-06bldg33_0_0232.png,2015-04-06bldg33_1_0232.png,404.0,159.0
233,2015-04-06 19:31:33.393188864,6.0,1.0,92.35567708333333,362.0,16.0,352.0,16.0,2015-04-06bldg33_0_0233.png,2015-04-06bldg33_1_0233.png,253.0,46.0
234,2015-04-06 19:31:33.858556928,6.0,1.0,90.98325846354167,368.0,16.0,317.0,16.0,2015-04-06bldg33_0_0234.png,2015-04-06bldg33_1_0234.png,321.0,269.0
235,2015-04-06 19:31:34.326173184,6.0,1.0,87.17535807291667,358.0,16.0,327.0,16.0,2015-04-06bldg33_0_0235.png,2015-04-06bldg33_1_0235.png,262.0,339.0
236,2015-04-06 19:31:34.797164032,6.0,1.0,91.76761718750001,356.0,16.0,300.0,16.0,2015-04-06bldg33_0_0236.png,2015-04-06bldg33_1_0236.png,357.0,306.0
237,2015-04-06 19:31:35.258435840,6.0,1.0,93.33854166666667,372.0,16.0,299.0,16.0,2015-04-06bldg33_0_0237.png,2015-04-06bldg33_1_0237.png,417.0,265.0
238,2015-04-06 19:31:35.726348032,6.0,1.0,85.2821875,362.0,16.0,331.0,16.0,2015-04-06bldg33_0_0238.png,2015-04-06bldg33_1_0238.png,400.0,394.0
239,2015-04-06 19:31:36.186507008,6.0,1.0,85.39009440104167,347.0,16.0,336.0,16.0,2015-04-06bldg33_0_0239.png,2015-04-06bldg33_1_0239.png,315.0,278.0
240,2015-04-06 19:31:36.654710016,6.0,1.0,85.98828125,362.0,16.0,379.0,16.0,2015-04-06bldg33_0_0240.png,2015-04-06bldg33_1_0240.png,233.0,350.0
241,2015-04-06 19:31:37.122605056,6.0,1.0,80.08228190104167,353.0,16.0,391.0,16.0,2015-04-06bldg33_0_0241.png,2015-04-06bldg33_1_0241.png,347.0,349.0
242,2015-04-06 19:31:37.589571072,6.0,1.0,71.24596028645834,346.0,16.0,433.0,16.0,2015-04-06bldg33_0_0242.png,2015-04-06bldg33_1_0242.png,353.0,450.0
243,2015-04-06 19:31:38.056574976,6.0,1.0,62.139208984375,332.0,16.0,499.0,16.0,2015-04-06bldg33_0_0243.png,2015-04-06bldg33_1_0243.png,225.0,293.0
244,2015-04-06 19:31:38.523606016,6.0,1.0,64.94557942708333,326.0,16.0,458.0,16.0,2015-04-06bldg33_0_0244.png,2015-04-06bldg33_1_0244.png,356.0,349.0
245,2015-04-06 19:31:38.987981056,6.0,1.0,72.24259440104167,349.0,16.0,420.0,16.0,2015-04-06bldg33_0_0245.png,2015-04-06bldg33_1_0245.png,307.0,191.0
246,2015-04-06 19:31:39.453771008,6.0,1.0,63.286503906250005,357.0,16.0,530.0,16.0,2015-04-06bldg33_0_0246.png,2015-04-06bldg33_1_0246.png,213.0,109.0
247,2015-04-06 19:31:39.921932032,6.0,1.0,40.140615234375005,329.0,16.0,530.0,34.0,2015-04-06bldg33_0_0247.png,2015-04-06bldg33_1_0247.png,143.0,76.0
248,2015-04-06 19:31:40.386363904,6.0,1.0,37.37814127604167,296.0,16.0,530.0,37.0,2015-04-06bldg33_0_0248.png,2015-04-06bldg33_1_0248.png,336.0,380.0
249,2015-04-06 19:31:40.853342976,6.0,1.0,40.442021484375005,332.0,16.0,530.0,40.0,2015-04-06bldg33_0_0249.png,2015-04-06bldg33_1_0249.png,327.0,641.0
250,2015-04-06 19:31:41.320333056,6.0,1.0,39.983623046875,325.0,16.0,530.0,44.0,2015-04-06bldg33_0_0250.png,2015-04-06bldg33_1_0250.png,305.0,398.0
251,2015-04-06 19:31:41.784763136,6.0,1.0,39.63363606770834,340.0,16.0,530.0,47.0,2015-04-06bldg33_0_0251.png,2015-04-06bldg33_1_0251.png,272.0,290.0
252,2015-04-06 19:31:42.251738112,6.0,1.0,38.50883463541667,336.0,16.0,530.0,47.0,2015-04-06bldg33_0_0252.png,2015-04-06bldg33_1_0252.png,249.0,494.0
253,2015-04-06 19:31:42.717643008,6.0,1.0,37.47292643229167,344.0,16.0,530.0,47.0,2015-04-06bldg33_0_0253.png,2015-04-06bldg33_1_0253.png,198.0,294.0
254,2015-04-06 19:31:43.185699840,6.0,1.0,35.73207682291667,341.0,16.0,530.0,49.0,2015-04-06bldg33_0_0254.png,2015-04-06bldg33_1_0254.png,247.0,172.0
255,2015-04-06 19:31:43.645381888,6.0,1.0,35.442617187500005,345.0,16.0,530.0,47.0,2015-04-06bldg33_0_0255.png,2015-04-06bldg33_1_0255.png,245.0,504.0
256,2015-04-06 19:31:44.112370944,6.0,1.0,34.45381184895834,347.0,16.0,530.0,49.0,2015-04-06bldg33_0_0256.png,2015-04-06bldg33_1_0256.png,153.0,86.0
257,2015-04-06 19:31:44.576792832,6.0,1.0,29.013281250000002,348.0,16.0,530.0,60.0,2015-04-06bldg33_0_0257.png,2015-04-06bldg33_1_0257.png,20.0,57.0
258,2015-04-06 19:31:45.043739136,6.0,1.0,25.843909505208334,337.0,16.0,530.0,64.0,2015-04-06bldg33_0_0258.png,2015-04-06bldg33_1_0258.png,22.0,42.0
259,2015-04-06 19:31:45.510744064,6.0,1.0,23.926569010416667,344.0,16.0,530.0,64.0,2015-04-06bldg33_0_0259.png,2015-04-06bldg33_1_0259.png,27.0,158.0
260,2015-04-06 19:31:45.977740032,6.0,1.0,20.056136067708334,340.0,16.0,530.0,64.0,2015-04-06bldg33_0_0260.png,2015-04-06bldg33_1_0260.png,37.0,408.0
261,2015-04-06 19:31:46.442141952,6.0,1.0,18.008561197916666,339.0,16.0,530.0,64.0,2015-04-06bldg33_0_0261.png,2015-04-06bldg33_1_0261.png,24.0,251.0
262,2015-04-06 19:31:46.909133056,6.0,1.0,18.996230468750003,342.0,16.0,530.0,64.0,2015-04-06bldg33_0_0262.png,2015-04-06bldg33_1_0262.png,35.0,21.0
263,2015-04-06 19:31:47.376132864,6.0,1.0,25.981481119791667,349.0,16.0,530.0,59.0,2015-04-06bldg33_0_0263.png,2015-04-06bldg33_1_0263.png,0.0,51.0
264,2015-04-06 19:31:47.840483072,6.0,1.0,28.135042317708336,367.0,16.0,530.0,55.0,2015-04-06bldg33_0_0264.png,2015-04-06bldg33_1_0264.png,9.0,24.0
265,2015-04-06 19:31:48.306868992,6.0,1.0,26.882356770833336,359.0,16.0,530.0,52.0,2015-04-06bldg33_0_0265.png,2015-04-06bldg33_1_0265.png,5.0,14.0
266,2015-04-06 19:31:48.775241984,6.0,1.0,13.443365885416668,362.0,16.0,530.0,64.0,2015-04-06bldg33_0_0266.png,2015-04-06bldg33_1_0266.png,0.0,7.0
267,2015-04-06 19:31:49.241008128,6.0,1.0,11.070960286458334,324.0,16.0,530.0,64.0,2015-04-06bldg33_0_0267.png,2015-04-06bldg33_1_0267.png,5.0,19.0
268,2015-04-06 19:33:25.832947968,7.0,0.0,97.17698242187501,58.0,16.0,91.0,16.0,2015-04-06bldg33_0_0268.png,2015-04-06bldg33_1_0268.png,5.0,1161.0
269,2015-04-06 19:33:26.298595840,7.0,0.0,139.41112630208335,81.0,16.0,174.0,16.0,2015-04-06bldg33_0_0269.png,2015-04-06bldg33_1_0269.png,8.0,594.0
270,2015-04-06 19:33:26.767357952,7.0,0.0,171.238623046875,84.0,16.0,288.0,16.0,2015-04-06bldg33_0_0270.png,2015-04-06bldg33_1_0270.png,875.0,459.0
271,2015-04-06 19:33:27.232311040,7.0,0.0,175.70349609375,95.0,16.0,317.0,16.0,2015-04-06bldg33_0_0271.png,2015-04-06bldg33_1_0271.png,798.0,791.0
272,2015-04-06 19:33:27.696176128,7.0,0.0,178.3770279947917,76.0,16.0,322.0,16.0,2015-04-06bldg33_0_0272.png,2015-04-06bldg33_1_0272.png,543.0,435.0
273,2015-04-06 19:33:28.156927232,7.0,0.0,179.66913411458336,74.0,16.0,338.0,16.0,2015-04-06bldg33_0_0273.png,2015-04-06bldg33_1_0273.png,477.0,660.0
274,2015-04-06 19:33:28.621182976,7.0,0.0,176.99297526041667,78.0,16.0,337.0,16.0,2015-04-06bldg33_0_0274.png,2015-04-06bldg33_1_0274.png,433.0,456.0
275,2015-04-06 19:33:29.088179200,7.0,0.0,175.53429687500002,80.0,16.0,338.0,16.0,2015-04-06bldg33_0_0275.png,2015-04-06bldg33_1_0275.png,512.0,713.0
276,2015-04-06 19:33:29.555043072,7.0,0.0,176.00353515625002,78.0,16.0,340.0,16.0,2015-04-06bldg33_0_0276.png,2015-04-06bldg33_1_0276.png,515.0,756.0
277,2015-04-06 19:33:30.022025216,7.0,0.0,178.97820638020835,76.0,16.0,346.0,16.0,2015-04-06bldg33_0_0277.png,2015-04-06bldg33_1_0277.png,438.0,519.0
278,2015-04-06 19:33:30.490569216,7.0,0.0,185.35134765625,70.0,16.0,355.0,16.0,2015-04-06bldg33_0_0278.png,2015-04-06bldg33_1_0278.png,355.0,495.0
279,2015-04-06 19:33:30.953423104,7.0,0.0,194.03440755208334,69.0,16.0,368.0,16.0,2015-04-06bldg33_0_0279.png,2015-04-06bldg33_1_0279.png,276.0,427.0
280,2015-04-06 19:33:31.421294080,7.0,0.0,200.92943684895835,68.0,16.0,380.0,16.0,2015-04-06bldg33_0_0280.png,2015-04-06bldg33_1_0280.png,228.0,201.0
281,2015-04-06 19:33:31.891532800,7.0,0.0,203.441875,66.0,16.0,384.0,16.0,2015-04-06bldg33_0_0281.png,2015-04-06bldg33_1_0281.png,241.0,240.0
282,2015-04-06 19:33:32.359417088,7.0,0.0,204.61147135416667,68.0,16.0,381.0,16.0,2015-04-06bldg33_0_0282.png,2015-04-06bldg33_1_0282.png,183.0,127.0
283,2015-04-06 19:33:32.819901952,7.0,0.0,190.22401692708334,70.0,16.0,380.0,16.0,2015-04-06bldg33_0_0283.png,2015-04-06bldg33_1_0283.png,157.0,99.0
284,2015-04-06 19:33:33.285281792,7.0,0.0,164.34756510416668,83.0,16.0,336.0,16.0,2015-04-06bldg33_0_0284.png,2015-04-06bldg33_1_0284.png,192.0,239.0
285,2015-04-06 19:33:33.756337920,7.0,0.0,144.06390625,118.0,16.0,304.0,16.0,2015-04-06bldg33_0_0285.png,2015-04-06bldg33_1_0285.png,234.0,229.0
286,2015-04-06 19:33:34.226073856,7.0,0.0,133.02167317708333,184.0,16.0,289.0,16.0,2015-04-06bldg33_0_0286.png,2015-04-06bldg33_1_0286.png,451.0,698.0
287,2015-04-06 19:33:34.688813056,7.0,0.0,128.61626627604167,230.0,16.0,292.0,16.0,2015-04-06bldg33_0_0287.png,2015-04-06bldg33_1_0287.png,580.0,695.0
288,2015-04-06 19:33:35.156795904,7.0,0.0,128.62210286458335,265.0,16.0,299.0,16.0,2015-04-06bldg33_0_0288.png,2015-04-06bldg33_1_0288.png,608.0,632.0
289,2015-04-06 19:33:35.621488128,7.0,0.0,128.34325846354167,300.0,16.0,313.0,16.0,2015-04-06bldg33_0_0289.png,2015-04-06bldg33_1_0289.png,464.0,383.0
290,2015-04-06 19:33:36.090029056,7.0,0.0,131.65865234375002,266.0,16.0,317.0,16.0,2015-04-06bldg33_0_0290.png,2015-04-06bldg33_1_0290.png,522.0,330.0
291,2015-04-06 19:33:36.555387904,7.0,0.0,135.99324544270834,265.0,16.0,337.0,16.0,2015-04-06bldg33_0_0291.png,2015-04-06bldg33_1_0291.png,487.0,662.0
292,2015-04-06 19:33:37.020798976,7.0,0.0,136.74451497395833,278.0,16.0,342.0,16.0,2015-04-06bldg33_0_0292.png,2015-04-06bldg33_1_0292.png,691.0,723.0
293,2015-04-06 19:33:37.488688896,7.0,0.0,139.688779296875,302.0,16.0,347.0,16.0,2015-04-06bldg33_0_0293.png,2015-04-06bldg33_1_0293.png,718.0,851.0
294,2015-04-06 19:33:37.954083840,7.0,0.0,140.61295247395833,312.0,16.0,356.0,16.0,2015-04-06bldg33_0_0294.png,2015-04-06bldg33_1_0294.png,794.0,742.0
295,2015-04-06 19:33:38.419400960,7.0,0.0,136.35049153645835,334.0,16.0,354.0,16.0,2015-04-06bldg33_0_0295.png,2015-04-06bldg33_1_0295.png,748.0,855.0
296,2015-04-06 19:33:38.887351040,7.0,0.0,131.333896484375,350.0,16.0,346.0,16.0,2015-04-06bldg33_0_0296.png,2015-04-06bldg33_1_0296.png,678.0,790.0
297,2015-04-06 19:33:39.352715008,7.0,0.0,129.62109375,362.0,16.0,343.0,16.0,2015-04-06bldg33_0_0297.png,2015-04-06bldg33_1_0297.png,733.0,1097.0
298,2015-04-06 19:33:39.815507968,7.0,0.0,131.44608072916668,362.0,16.0,346.0,16.0,2015-04-06bldg33_0_0298.png,2015-04-06bldg33_1_0298.png,858.0,1182.0
299,2015-04-06 19:33:40.281497088,7.0,0.0,141.83973958333334,342.0,16.0,354.0,16.0,2015-04-06bldg33_0_0299.png,2015-04-06bldg33_1_0299.png,883.0,901.0
300,2015-04-06 19:33:40.751367168,7.0,0.0,151.43574544270834,336.0,16.0,379.0,16.0,2015-04-06bldg33_0_0300.png,2015-04-06bldg33_1_0300.png,895.0,712.0
301,2015-04-06 19:33:41.213867008,7.0,0.0,151.24619140625,330.0,16.0,382.0,16.0,2015-04-06bldg33_0_0301.png,2015-04-06bldg33_1_0301.png,896.0,828.0
302,2015-04-06 19:33:41.683885056,7.0,0.0,147.41390625,329.0,16.0,373.0,16.0,2015-04-06bldg33_0_0302.png,2015-04-06bldg33_1_0302.png,868.0,926.0
303,2015-04-06 19:33:42.149678080,7.0,0.0,143.21437500000002,339.0,16.0,365.0,16.0,2015-04-06bldg33_0_0303.png,2015-04-06bldg33_1_0303.png,817.0,1043.0
304,2015-04-06 19:33:42.616632832,7.0,0.0,141.28793619791668,344.0,16.0,358.0,16.0,2015-04-06bldg33_0_0304.png,2015-04-06bldg33_1_0304.png,897.0,757.0
